chars,Nombre d'apparitions,Frequence d'apparition
aar,8,0.04494
gen,7,0.03933
"en,",6,0.03371
"n, ",6,0.03371
an ,6,0.03371
en ,6,0.03371
ar ,6,0.03371
oor,6,0.03371
haa,5,0.02809
", H",5,0.02809
Haa,4,0.02247
er ,4,0.02247
et ,4,0.02247
 Ha,4,0.02247
 my,4,0.02247
tje,3,0.01685
ort,3,0.01685
 vo,3,0.01685
t z,3,0.01685
je ,3,0.01685
 ha,3,0.01685
oem,3,0.01685
"t, ",3,0.01685
ief,3,0.01685
r b,3,0.01685
 De,3,0.01685
es ,3,0.01685
jes,3,0.01685
nge,3,0.01685
age,3,0.01685
 do,3,0.01685
n o,3,0.01685
 on,3,0.01685
aag,3,0.01685
n m,3,0.01685
yn ,3,0.01685
ond,3,0.01685
loo,3,0.01685
 va,3,0.01685
van,3,0.01685
r o,3,0.01685
den,3,0.01685
oge,2,0.01124
ot ,2,0.01124
t a,2,0.01124
myn,2,0.01124
e d,2,0.01124
doo,2,0.01124
n v,2,0.01124
eid,2,0.01124
