chars,Nombre d'apparitions,Frequence d'apparition
en ,13,0.06161
et ,7,0.03318
 da,7,0.03318
er ,7,0.03318
jen,6,0.02844
"t, ",5,0.0237
 my,5,0.0237
ens,5,0.0237
oor,5,0.0237
an ,5,0.0237
ghe,5,0.0237
ert,5,0.0237
"en,",4,0.01896
 do,4,0.01896
 de,4,0.01896
or ,4,0.01896
 vo,4,0.01896
 gh,4,0.01896
yn ,4,0.01896
myn,4,0.01896
t m,4,0.01896
"n, ",4,0.01896
ht ,4,0.01896
tje,4,0.01896
t d,4,0.01896
cht,4,0.01896
ter,4,0.01896
't ,4,0.01896
ier,4,0.01896
 't,4,0.01896
t g,4,0.01896
n d,4,0.01896
dat,4,0.01896
ach,4,0.01896
ns ,3,0.01422
il ,3,0.01422
ck ,3,0.01422
ief,3,0.01422
ot ,3,0.01422
at ,3,0.01422
t. ,3,0.01422
eel,3,0.01422
 u ,3,0.01422
dan,3,0.01422
wil,3,0.01422
 wi,3,0.01422
"rt,",3,0.01422
het,3,0.01422
aer,3,0.01422
ghy,3,0.01422
