chars,Nombre d'apparitions,Frequence d'apparition
"n, ",11,0.05556
en ,11,0.05556
ns ,10,0.05051
gen,10,0.05051
"en,",8,0.0404
 on,8,0.0404
ons,8,0.0404
uw ,7,0.03535
 uw,7,0.03535
ver,5,0.02525
er ,5,0.02525
 En,4,0.0202
r o,4,0.0202
sch,4,0.0202
 ve,4,0.0202
n d,4,0.0202
ege,3,0.01515
n; ,3,0.01515
en;,3,0.01515
den,3,0.01515
 we,3,0.01515
En ,3,0.01515
; E,3,0.01515
s u,3,0.01515
 ge,3,0.01515
age,3,0.01515
cht,3,0.01515
ach,3,0.01515
in ,3,0.01515
 in,3,0.01515
at ,3,0.01515
eer,3,0.01515
 He,3,0.01515
we ,3,0.01515
uwe,3,0.01515
 de,3,0.01515
eez,2,0.0101
ft ,2,0.0101
Ver,2,0.0101
 Ve,2,0.0101
zen,2,0.0101
eze,2,0.0101
 ni,2,0.0101
ree,2,0.0101
euw,2,0.0101
ieu,2,0.0101
nie,2,0.0101
op ,2,0.0101
 op,2,0.0101
t o,2,0.0101
