chars,Nombre d'apparitions,Frequence d'apparition
en ,15,0.08108
et ,7,0.03784
er ,6,0.03243
aer,6,0.03243
 he,5,0.02703
 de,5,0.02703
n s,5,0.02703
 Le,4,0.02162
sae,4,0.02162
ert,4,0.02162
 en,4,0.02162
 ee,4,0.02162
n. ,4,0.02162
een,4,0.02162
ijk,4,0.02162
t t,4,0.02162
en.,4,0.02162
"d, ",3,0.01622
"t, ",3,0.01622
 gy,3,0.01622
gy ,3,0.01622
aem,3,0.01622
em ,3,0.01622
ers,3,0.01622
t g,3,0.01622
 u ,3,0.01622
eer,3,0.01622
an ,3,0.01622
 sa,3,0.01622
de ,3,0.01622
 Ma,3,0.01622
Mae,3,0.01622
lij,3,0.01622
 ge,3,0.01622
ten,3,0.01622
st ,3,0.01622
t h,3,0.01622
t d,3,0.01622
den,3,0.01622
rou,3,0.01622
 so,3,0.01622
der,3,0.01622
 me,3,0.01622
oor,3,0.01622
rt ,3,0.01622
te ,3,0.01622
e s,3,0.01622
eef,2,0.01081
eft,2,0.01081
ft ,2,0.01081
