chars,Nombre d'apparitions,Frequence d'apparition
en ,18,0.05505
"n, ",14,0.04281
"en,",14,0.04281
cht,12,0.0367
ijn,10,0.03058
ie ,10,0.03058
jn ,8,0.02446
uw ,8,0.02446
oor,8,0.02446
 vl,8,0.02446
uch,8,0.02446
naa,7,0.02141
die,7,0.02141
 di,7,0.02141
ten,7,0.02141
 vo,7,0.02141
mij,7,0.02141
 mi,7,0.02141
ken,7,0.02141
aar,7,0.02141
e v,6,0.01835
 he,6,0.01835
 uw,6,0.01835
vlu,6,0.01835
luc,6,0.01835
 na,5,0.01529
 zi,5,0.01529
hoo,5,0.01529
 we,5,0.01529
t v,5,0.01529
 st,5,0.01529
hte,5,0.01529
 ve,5,0.01529
aag,5,0.01529
Die,5,0.01529
 Di,5,0.01529
", D",5,0.01529
 ge,5,0.01529
et ,5,0.01529
gy ,5,0.01529
 gy,5,0.01529
de ,4,0.01223
gen,4,0.01223
oo ,4,0.01223
el ,4,0.01223
 Uw,4,0.01223
Uw',4,0.01223
w' ,4,0.01223
aak,4,0.01223
ake,4,0.01223
