chars,Nombre d'apparitions,Frequence d'apparition
er ,9,0.04455
"n, ",7,0.03465
cht,7,0.03465
"en,",7,0.03465
en ,6,0.0297
gen,6,0.0297
 ic,6,0.0297
ick,6,0.0297
ck ,6,0.0297
nst,5,0.02475
aer,5,0.02475
oor,5,0.02475
uns,5,0.02475
 ve,4,0.0198
rt ,4,0.0198
hte,4,0.0198
uch,4,0.0198
ste,4,0.0198
 vr,4,0.0198
 be,4,0.0198
 do,4,0.0198
 my,4,0.0198
t d,4,0.0198
 gu,4,0.0198
r i,3,0.01485
ver,3,0.01485
't ,3,0.01485
 na,3,0.01485
 wa,3,0.01485
t v,3,0.01485
te ,3,0.01485
et ,3,0.01485
 te,3,0.01485
e g,3,0.01485
gun,3,0.01485
 't,3,0.01485
st ,3,0.01485
 Wa,3,0.01485
", W",3,0.01485
bed,3,0.01485
ghe,3,0.01485
r n,3,0.01485
or ,3,0.01485
", V",3,0.01485
oge,3,0.01485
 u ,3,0.01485
an ,3,0.01485
my ,3,0.01485
 ha,3,0.01485
ten,3,0.01485
