chars,Nombre d'apparitions,Frequence d'apparition
en ,27,0.11111
 on,10,0.04115
ons,9,0.03704
ns ,8,0.03292
 he,7,0.02881
"t, ",7,0.02881
ten,5,0.02058
nen,5,0.02058
n. ,5,0.02058
ley,5,0.02058
at ,5,0.02058
nde,5,0.02058
cht,5,0.02058
 de,5,0.02058
wy ,5,0.02058
 wy,5,0.02058
den,5,0.02058
ele,4,0.01646
ven,4,0.01646
ert,4,0.01646
"n, ",4,0.01646
 li,4,0.01646
de ,4,0.01646
on.,4,0.01646
son,4,0.01646
yso,4,0.01646
eys,4,0.01646
yri,4,0.01646
iel,4,0.01646
Kyr,4,0.01646
 Ky,4,0.01646
hen,4,0.01646
in ,4,0.01646
 in,4,0.01646
et ,4,0.01646
der,4,0.01646
n h,4,0.01646
rie,4,0.01646
Dat,3,0.01235
", K",3,0.01235
lle,3,0.01235
t d,3,0.01235
n v,3,0.01235
 ge,3,0.01235
 Da,3,0.01235
 al,3,0.01235
hte,3,0.01235
"st,",3,0.01235
n g,3,0.01235
. D,3,0.01235
