chars,Nombre d'apparitions,Frequence d'apparition
en ,24,0.06349
ns ,13,0.03439
ie ,13,0.03439
 on,13,0.03439
er ,12,0.03175
 di,12,0.03175
die,12,0.03175
ons,11,0.0291
 en,10,0.02646
ghe,10,0.02646
 ve,9,0.02381
ver,9,0.02381
ijn,9,0.02381
"t, ",9,0.02381
God,9,0.02381
 Go,9,0.02381
jn ,8,0.02116
aer,8,0.02116
et ,8,0.02116
den,7,0.01852
hen,7,0.01852
 da,7,0.01852
en.,7,0.01852
", d",7,0.01852
n. ,6,0.01587
ken,6,0.01587
 he,6,0.01587
zij,6,0.01587
 be,6,0.01587
 zi,6,0.01587
cke,5,0.01323
 hi,5,0.01323
 st,5,0.01323
e b,5,0.01323
n d,5,0.01323
jck,5,0.01323
ijc,5,0.01323
ert,5,0.01323
 ae,5,0.01323
al ,5,0.01323
"n, ",5,0.01323
 gh,5,0.01323
t o,5,0.01323
n g,5,0.01323
 in,5,0.01323
cht,5,0.01323
is ,5,0.01323
 is,5,0.01323
od ,5,0.01323
nde,4,0.01058
