chars,Nombre d'apparitions,Frequence d'apparition
en ,14,0.05738
"n, ",10,0.04098
 gh,9,0.03689
"en,",8,0.03279
yn ,8,0.03279
n s,8,0.03279
hy ,8,0.03279
et ,8,0.03279
 my,8,0.03279
een,7,0.02869
er ,7,0.02869
ghy,6,0.02459
y m,6,0.02459
 ee,6,0.02459
ck ,6,0.02459
en.,5,0.02049
n. ,5,0.02049
myn,5,0.02049
ven,4,0.01639
eve,4,0.01639
 so,4,0.01639
ack,4,0.01639
te ,4,0.01639
 't,4,0.01639
n h,4,0.01639
t g,4,0.01639
ghe,4,0.01639
En ,4,0.01639
 'k,4,0.01639
an ,4,0.01639
 u ,4,0.01639
der,4,0.01639
my ,3,0.0123
Lab,3,0.0123
 La,3,0.0123
ls ,3,0.0123
aem,3,0.0123
ns ,3,0.0123
 on,3,0.0123
 Wa,3,0.0123
aer,3,0.0123
and,3,0.0123
", '",3,0.0123
soe,3,0.0123
t s,3,0.0123
yt ,3,0.0123
 zy,3,0.0123
 My,3,0.0123
", M",3,0.0123
abb,3,0.0123
