chars,Nombre d'apparitions,Frequence d'apparition
en ,41,0.0775
et ,22,0.04159
 my,19,0.03592
oet,16,0.03025
myn,16,0.03025
der,16,0.03025
yn ,16,0.03025
 he,16,0.03025
 de,13,0.02457
at ,12,0.02268
an ,12,0.02268
de ,12,0.02268
er ,11,0.02079
erd,11,0.02079
 ge,11,0.02079
n. ,11,0.02079
te ,10,0.0189
t g,10,0.0189
 En,10,0.0189
een,10,0.0189
rde,10,0.0189
ond,10,0.0189
 so,10,0.0189
 we,9,0.01701
n s,9,0.01701
t m,9,0.01701
 ik,9,0.01701
"t, ",9,0.01701
en.,9,0.01701
 in,8,0.01512
in ,8,0.01512
 me,8,0.01512
n h,8,0.01512
 He,8,0.01512
Her,8,0.01512
En ,8,0.01512
n m,8,0.01512
 ee,7,0.01323
 u ,7,0.01323
 da,7,0.01323
soe,7,0.01323
ik ,7,0.01323
aan,7,0.01323
nde,7,0.01323
aat,7,0.01323
sch,6,0.01134
"et,",6,0.01134
 la,6,0.01134
laa,6,0.01134
 uw,6,0.01134
