chars,Nombre d'apparitions,Frequence d'apparition
en ,37,0.0932
et ,17,0.04282
er ,15,0.03778
ijn,13,0.03275
jn ,12,0.03023
n s,11,0.02771
"t, ",9,0.02267
t d,9,0.02267
den,9,0.02267
aer,9,0.02267
", D",9,0.02267
an ,8,0.02015
ck ,8,0.02015
uyt,8,0.02015
 si,8,0.02015
 he,8,0.02015
 ee,7,0.01763
t v,7,0.01763
n. ,7,0.01763
r e,7,0.01763
 de,7,0.01763
en.,7,0.01763
je ,7,0.01763
een,7,0.01763
 ge,7,0.01763
En ,7,0.01763
 En,7,0.01763
ier,7,0.01763
 en,6,0.01511
 se,6,0.01511
het,6,0.01511
gen,6,0.01511
ken,6,0.01511
oor,6,0.01511
or ,6,0.01511
", E",6,0.01511
n d,6,0.01511
t s,6,0.01511
yt ,6,0.01511
at ,6,0.01511
n h,6,0.01511
pij,5,0.01259
 in,5,0.01259
"n, ",5,0.01259
hy ,5,0.01259
is ,5,0.01259
sij,5,0.01259
 do,5,0.01259
oos,5,0.01259
 me,5,0.01259
