chars,Nombre d'apparitions,Frequence d'apparition
en ,44,0.12865
ken,15,0.04386
e s,10,0.02924
er ,10,0.02924
cke,9,0.02632
 de,9,0.02632
ghe,8,0.02339
et ,8,0.02339
den,8,0.02339
 gh,8,0.02339
ns ,8,0.02339
ie ,7,0.02047
 on,7,0.02047
n d,7,0.02047
at ,7,0.02047
de ,7,0.02047
ant,7,0.02047
 Al,6,0.01754
eck,6,0.01754
 Da,6,0.01754
uyt,6,0.01754
Dat,6,0.01754
 sp,6,0.01754
ons,6,0.01754
ele,6,0.01754
te ,6,0.01754
aen,6,0.01754
t o,5,0.01462
cht,5,0.01462
yt ,5,0.01462
len,5,0.01462
Al ,5,0.01462
nt ,5,0.01462
aet,5,0.01462
ech,5,0.01462
 me,5,0.01462
 Me,5,0.01462
n S,5,0.01462
So ,4,0.0117
n s,4,0.0117
jck,4,0.0117
ijc,4,0.0117
lij,4,0.0117
is ,4,0.0117
 So,4,0.0117
men,4,0.0117
 is,4,0.0117
Die,4,0.0117
 Di,4,0.0117
lae,4,0.0117
