chars,Nombre d'apparitions,Frequence d'apparition
en ,20,0.05038
"n, ",14,0.03526
aer,14,0.03526
"en,",14,0.03526
et ,13,0.03275
an ,12,0.03023
 sa,12,0.03023
er ,11,0.02771
sal,11,0.02771
 ve,10,0.02519
al ,10,0.02519
aen,10,0.02519
ijn,9,0.02267
 de,9,0.02267
den,9,0.02267
ver,9,0.02267
 he,8,0.02015
t s,8,0.02015
 u ,8,0.02015
 Va,8,0.02015
ken,8,0.02015
 ni,7,0.01763
nie,7,0.01763
 wa,7,0.01763
ie ,7,0.01763
jn ,7,0.01763
 ik,6,0.01511
Van,6,0.01511
 al,6,0.01511
iet,6,0.01511
hey,6,0.01511
eel,6,0.01511
ik ,6,0.01511
eyd,6,0.01511
nt ,6,0.01511
ant,6,0.01511
mij,6,0.01511
 mi,6,0.01511
 ge,6,0.01511
t d,6,0.01511
de ,6,0.01511
 va,5,0.01259
van,5,0.01259
n h,5,0.01259
ond,5,0.01259
gae,5,0.01259
 hy,5,0.01259
hy ,5,0.01259
oor,5,0.01259
gee,5,0.01259
