chars,Nombre d'apparitions,Frequence d'apparition
en ,63,0.08974
ik ,28,0.03989
 ik,27,0.03846
den,26,0.03704
nde,24,0.03419
ond,22,0.03134
aar,20,0.02849
nge,20,0.02849
ong,19,0.02707
 on,18,0.02564
geb,17,0.02422
bon,16,0.02279
ebo,16,0.02279
iet,16,0.02279
ar ,15,0.02137
"n, ",14,0.01994
as ,14,0.01994
n i,14,0.01994
an ,14,0.01994
ijn,13,0.01852
"en,",13,0.01852
s i,13,0.01852
 en,12,0.01709
jn ,12,0.01709
 ee,12,0.01709
 zo,12,0.01709
 mi,12,0.01709
mij,12,0.01709
 ge,11,0.01567
 ni,11,0.01567
nie,11,0.01567
een,10,0.01425
k o,10,0.01425
et ,9,0.01282
er ,9,0.01282
Maa,8,0.0114
 aa,8,0.0114
n t,8,0.0114
n z,8,0.0114
van,8,0.0114
 va,8,0.0114
de ,8,0.0114
 Ma,8,0.0114
was,8,0.0114
 wa,8,0.0114
 tr,8,0.0114
rde,8,0.0114
n m,7,0.00997
n e,7,0.00997
eer,7,0.00997
