chars,Nombre d'apparitions,Frequence d'apparition
en ,17,0.04658
yn ,16,0.04384
 my,13,0.03562
myn,13,0.03562
er ,12,0.03288
"n, ",12,0.03288
aar,11,0.03014
ar ,11,0.03014
 't,11,0.03014
't ,11,0.03014
 ha,10,0.0274
te ,10,0.0274
een,10,0.0274
"en,",9,0.02466
et ,9,0.02466
 me,8,0.02192
an ,8,0.02192
 ee,8,0.02192
 te,8,0.02192
haa,8,0.02192
 da,7,0.01918
gen,7,0.01918
aan,6,0.01644
oor,6,0.01644
Ik ,6,0.01644
 Ik,6,0.01644
 be,6,0.01644
eer,6,0.01644
 Is,5,0.0137
 wa,5,0.0137
 ge,5,0.0137
iet,5,0.0137
Is ,5,0.0137
aat,5,0.0137
 vr,5,0.0137
al ,5,0.0137
", I",5,0.0137
n m,5,0.0137
t m,5,0.0137
sch,5,0.0137
n b,4,0.01096
mee,4,0.01096
 vo,4,0.01096
voo,4,0.01096
or ,4,0.01096
r m,4,0.01096
n a,4,0.01096
 al,4,0.01096
 za,4,0.01096
zal,4,0.01096
