chars,Nombre d'apparitions,Frequence d'apparition
en ,47,0.08333
"t, ",34,0.06028
et ,29,0.05142
ghe,19,0.03369
 gh,18,0.03191
 be,16,0.02837
", D",14,0.02482
een,14,0.02482
cht,14,0.02482
eer,14,0.02482
er ,14,0.02482
"en,",13,0.02305
"n, ",13,0.02305
den,12,0.02128
nt ,11,0.0195
ot ,10,0.01773
ist,10,0.01773
 Al,9,0.01596
iet,9,0.01596
eck,9,0.01596
 we,9,0.01596
ier,9,0.01596
uyt,9,0.01596
ere,9,0.01596
t e,8,0.01418
ren,8,0.01418
ert,8,0.01418
hee,8,0.01418
t b,8,0.01418
yt ,8,0.01418
ich,8,0.01418
hy ,8,0.01418
t v,8,0.01418
ck ,8,0.01418
t g,8,0.01418
n s,8,0.01418
el ,8,0.01418
st ,8,0.01418
 ve,8,0.01418
ant,8,0.01418
ch ,8,0.01418
 ee,7,0.01241
ach,7,0.01241
En ,7,0.01241
 En,7,0.01241
", V",7,0.01241
rij,7,0.01241
 Di,7,0.01241
 en,7,0.01241
ht ,7,0.01241
