chars,Nombre d'apparitions,Frequence d'apparition
en ,40,0.07449
ijn,19,0.03538
jn ,18,0.03352
er ,18,0.03352
et ,15,0.02793
"n, ",14,0.02607
de ,14,0.02607
an ,14,0.02607
en.,14,0.02607
n. ,14,0.02607
"t, ",14,0.02607
 de,13,0.02421
"en,",13,0.02421
 ve,13,0.02421
aer,12,0.02235
ver,12,0.02235
 he,11,0.02048
 en,11,0.02048
eer,11,0.02048
nde,10,0.01862
t h,10,0.01862
dt ,9,0.01676
 Si,9,0.01676
 ge,9,0.01676
 si,9,0.01676
nt ,8,0.0149
sij,8,0.0149
t d,8,0.0149
t I,8,0.0149
 Va,8,0.0149
ren,8,0.0149
hy ,8,0.0149
n s,8,0.0149
 we,8,0.0149
int,8,0.0149
 be,8,0.0149
at ,8,0.0149
Hee,8,0.0149
 He,8,0.0149
odt,8,0.0149
sch,8,0.0149
ese,7,0.01304
ch ,7,0.01304
oet,7,0.01304
hen,7,0.01304
 Go,7,0.01304
God,7,0.01304
ck ,7,0.01304
ghe,7,0.01304
oor,7,0.01304
