chars,Nombre d'apparitions,Frequence d'apparition
en ,14,0.04811
 gh,13,0.04467
er ,13,0.04467
ghe,12,0.04124
den,11,0.0378
"t, ",9,0.03093
 u ,8,0.02749
hy ,8,0.02749
n. ,7,0.02405
t g,7,0.02405
 he,7,0.02405
en.,7,0.02405
nde,7,0.02405
 in,6,0.02062
oot,6,0.02062
ot ,6,0.02062
 de,6,0.02062
t u,6,0.02062
ch ,6,0.02062
aer,5,0.01718
ken,5,0.01718
ghy,5,0.01718
n s,5,0.01718
oe ,5,0.01718
ste,5,0.01718
 va,5,0.01718
in ,5,0.01718
der,5,0.01718
hem,5,0.01718
 st,5,0.01718
 al,4,0.01375
ndt,4,0.01375
hee,4,0.01375
ond,4,0.01375
n? ,4,0.01375
en?,4,0.01375
ngh,4,0.01375
dt ,4,0.01375
van,4,0.01375
t d,4,0.01375
"dt,",4,0.01375
te ,4,0.01375
nt ,4,0.01375
rt ,4,0.01375
eer,4,0.01375
ren,4,0.01375
 O ,4,0.01375
ich,3,0.01031
", O",3,0.01031
ore,3,0.01031
