chars,Nombre d'apparitions,Frequence d'apparition
en ,14,0.06829
"n, ",10,0.04878
"en,",9,0.0439
gen,9,0.0439
 't,7,0.03415
't ,7,0.03415
"t, ",7,0.03415
aak,5,0.02439
 be,5,0.02439
haa,5,0.02439
aar,5,0.02439
en.,4,0.01951
oge,4,0.01951
n. ,4,0.01951
 ha,4,0.01951
ver,4,0.01951
pen,4,0.01951
 ve,4,0.01951
 da,3,0.01463
bet,3,0.01463
tra,3,0.01463
t g,3,0.01463
ken,3,0.01463
 in,3,0.01463
 oo,3,0.01463
eer,3,0.01463
ier,3,0.01463
lt ,3,0.01463
 ge,3,0.01463
rd ,3,0.01463
"et,",3,0.01463
je ,3,0.01463
er ,3,0.01463
yge,3,0.01463
mee,3,0.01463
 me,3,0.01463
us ,3,0.01463
de ,3,0.01463
 de,3,0.01463
is ,3,0.01463
n i,3,0.01463
wyg,3,0.01463
oen,3,0.01463
t v,3,0.01463
an ,3,0.01463
van,3,0.01463
oep,3,0.01463
 sn,3,0.01463
ers,2,0.00976
ger,2,0.00976
