chars,Nombre d'apparitions,Frequence d'apparition
en ,30,0.07916
er ,14,0.03694
ie ,13,0.0343
et ,12,0.03166
ick,12,0.03166
ck ,12,0.03166
ijn,11,0.02902
"t, ",9,0.02375
t. ,9,0.02375
at ,9,0.02375
 ic,9,0.02375
 he,9,0.02375
n d,8,0.02111
 Da,8,0.02111
 de,8,0.02111
ach,8,0.02111
 mi,7,0.01847
aer,7,0.01847
cht,7,0.01847
mij,7,0.01847
een,7,0.01847
 ge,7,0.01847
n m,7,0.01847
die,7,0.01847
 di,7,0.01847
 ee,6,0.01583
", D",6,0.01583
an ,6,0.01583
Die,6,0.01583
 Di,6,0.01583
t D,6,0.01583
aet,6,0.01583
 da,6,0.01583
oet,6,0.01583
n s,6,0.01583
 my,6,0.01583
jn ,6,0.01583
is ,5,0.01319
 be,5,0.01319
el ,5,0.01319
van,5,0.01319
 va,5,0.01319
dat,5,0.01319
 is,5,0.01319
ste,5,0.01319
ijt,5,0.01319
e m,5,0.01319
e d,5,0.01319
my ,4,0.01055
ken,4,0.01055
