chars,Nombre d'apparitions,Frequence d'apparition
en ,20,0.06061
ht ,17,0.05152
er ,14,0.04242
cht,13,0.03939
egh,12,0.03636
ghe,10,0.0303
ght,9,0.02727
aer,9,0.02727
 He,8,0.02424
"t, ",8,0.02424
ich,7,0.02121
an ,7,0.02121
een,7,0.02121
yn ,7,0.02121
 li,7,0.02121
 De,7,0.02121
de ,7,0.02121
eer,6,0.01818
aeg,6,0.01818
ert,6,0.01818
n s,6,0.01818
 ee,6,0.01818
lic,6,0.01818
De ,6,0.01818
t s,5,0.01515
ind,5,0.01515
te ,5,0.01515
 we,5,0.01515
t h,5,0.01515
", H",5,0.01515
 en,5,0.01515
", D",5,0.01515
van,5,0.01515
n d,5,0.01515
wee,5,0.01515
 he,5,0.01515
den,5,0.01515
e v,5,0.01515
 va,5,0.01515
 vl,4,0.01212
 da,4,0.01212
En ,4,0.01212
 En,4,0.01212
"n, ",4,0.01212
ies,4,0.01212
sde,4,0.01212
esd,4,0.01212
Lie,4,0.01212
 Li,4,0.01212
at ,4,0.01212
