chars,Nombre d'apparitions,Frequence d'apparition
en ,32,0.05272
 my,28,0.04613
yn ,24,0.03954
 dy,23,0.03789
"en,",21,0.0346
"n, ",21,0.0346
den,21,0.0346
ghe,20,0.03295
dyn,16,0.02636
er ,15,0.02471
t m,15,0.02471
ck ,14,0.02306
ech,14,0.02306
 gh,14,0.02306
n d,14,0.02306
myn,14,0.02306
ch ,13,0.02142
cht,13,0.02142
my ,13,0.02142
ick,12,0.01977
n g,11,0.01812
 ic,11,0.01812
"e, ",11,0.01812
nd ,11,0.01812
 be,10,0.01647
t d,10,0.01647
yne,9,0.01483
t i,9,0.01483
nde,9,0.01483
 he,9,0.01483
st ,9,0.01483
 do,9,0.01483
t. ,8,0.01318
 di,8,0.01318
 Wa,8,0.01318
nen,8,0.01318
wil,8,0.01318
 wi,8,0.01318
et ,7,0.01153
ich,7,0.01153
ere,7,0.01153
die,7,0.01153
an ,7,0.01153
t h,7,0.01153
", D",7,0.01153
Wan,7,0.01153
ant,7,0.01153
nt ,7,0.01153
r d,7,0.01153
dy ,7,0.01153
