chars,Nombre d'apparitions,Frequence d'apparition
en ,22,0.06414
de ,15,0.04373
 de,12,0.03499
 mi,10,0.02915
min,10,0.02915
 do,9,0.02624
ouw,9,0.02624
oet,9,0.02624
rou,9,0.02624
lie,8,0.02332
ie ,8,0.02332
te ,8,0.02332
een,8,0.02332
 ee,7,0.02041
 li,7,0.02041
 tr,7,0.02041
tro,7,0.02041
 O ,7,0.02041
doo,7,0.02041
oor,7,0.02041
or ,7,0.02041
", d",6,0.01749
die,6,0.01749
 di,6,0.01749
aer,6,0.01749
e s,6,0.01749
e m,6,0.01749
e d,6,0.01749
n d,6,0.01749
efd,5,0.01458
e t,5,0.01458
"d, ",5,0.01458
e l,5,0.01458
gd ,5,0.01458
aeg,5,0.01458
Mae,5,0.01458
 Ma,5,0.01458
fde,5,0.01458
ief,5,0.01458
in ,5,0.01458
zoe,5,0.01458
e z,5,0.01458
s d,5,0.01458
 so,5,0.01458
gen,5,0.01458
an ,5,0.01458
op ,5,0.01458
ne ,4,0.01166
uw ,4,0.01166
 op,4,0.01166
