chars,Nombre d'apparitions,Frequence d'apparition
en ,27,0.06835
et ,15,0.03797
"t, ",15,0.03797
er ,14,0.03544
 't,13,0.03291
't ,13,0.03291
ven,12,0.03038
aer,11,0.02785
sch,10,0.02532
eve,10,0.02532
de ,10,0.02532
 ee,9,0.02278
 en,9,0.02278
en.,8,0.02025
t s,8,0.02025
n. ,8,0.02025
 sc,8,0.02025
ver,8,0.02025
 le,8,0.02025
"et,",7,0.01772
oon,7,0.01772
t o,7,0.01772
 st,7,0.01772
 is,7,0.01772
 He,7,0.01772
is ,6,0.01519
ie ,6,0.01519
ijn,6,0.01519
n v,6,0.01519
st ,6,0.01519
 be,6,0.01519
 ve,6,0.01519
t i,6,0.01519
 de,6,0.01519
ol ,6,0.01519
een,6,0.01519
roo,6,0.01519
 vo,5,0.01266
 Is,5,0.01266
"r, ",5,0.01266
"er,",5,0.01266
Het,5,0.01266
n g,5,0.01266
n: ,5,0.01266
 Vo,5,0.01266
en:,5,0.01266
hoo,5,0.01266
", H",5,0.01266
lev,5,0.01266
Is ,5,0.01266
