chars,Nombre d'apparitions,Frequence d'apparition
en ,36,0.08411
 de,17,0.03972
an ,16,0.03738
"n, ",16,0.03738
den,15,0.03505
"en,",15,0.03505
n d,12,0.02804
et ,11,0.0257
 do,10,0.02336
doo,10,0.02336
 he,10,0.02336
een,9,0.02103
lee,9,0.02103
 va,9,0.02103
ood,9,0.02103
van,8,0.01869
de ,8,0.01869
 we,8,0.01869
 ve,8,0.01869
ver,8,0.01869
ven,8,0.01869
 al,7,0.01636
od ,7,0.01636
eve,7,0.01636
eev,7,0.01636
 le,7,0.01636
n h,7,0.01636
agt,7,0.01636
 da,7,0.01636
n z,7,0.01636
oor,7,0.01636
ie ,6,0.01402
 st,6,0.01402
 ge,6,0.01402
t g,6,0.01402
't ,6,0.01402
 Hy,6,0.01402
t d,6,0.01402
 in,6,0.01402
ng ,6,0.01402
n; ,6,0.01402
en;,6,0.01402
gen,5,0.01168
at ,5,0.01168
sch,5,0.01168
nie,5,0.01168
iet,5,0.01168
ang,5,0.01168
e d,5,0.01168
 't,5,0.01168
