chars,Nombre d'apparitions,Frequence d'apparition
en ,10,0.05376
ar ,6,0.03226
aar,6,0.03226
"al,",5,0.02688
"l, ",5,0.02688
 bl,5,0.02688
 de,5,0.02688
eij,4,0.02151
ste,4,0.02151
n b,4,0.02151
", D",4,0.02151
"n, ",4,0.02151
jen,4,0.02151
ije,4,0.02151
"en,",4,0.02151
oei,4,0.02151
gro,4,0.02151
e b,4,0.02151
't ,4,0.02151
 gr,4,0.02151
 't,4,0.02151
roe,4,0.02151
 st,4,0.02151
n d,3,0.01613
ijn,3,0.01613
 ik,3,0.01613
ren,3,0.01613
de ,3,0.01613
t d,3,0.01613
"s, ",3,0.01613
its,3,0.01613
n s,3,0.01613
e! ,3,0.01613
te!,3,0.01613
 be,3,0.01613
 sp,3,0.01613
dal,3,0.01613
En ,3,0.01613
 En,3,0.01613
Daa,3,0.01613
 Da,3,0.01613
es ,3,0.01613
loe,3,0.01613
ein,3,0.01613
lei,3,0.01613
kle,3,0.01613
 kl,3,0.01613
 da,3,0.01613
n ',3,0.01613
ne ,2,0.01075
