chars,Nombre d'apparitions,Frequence d'apparition
 de,14,0.0473
de ,14,0.0473
e! ,10,0.03378
 Ho,9,0.03041
Hoe,9,0.03041
oez,9,0.03041
 me,9,0.03041
dom,8,0.02703
ée!,8,0.02703
ezé,8,0.02703
zée,8,0.02703
 do,8,0.02703
e d,8,0.02703
b d,8,0.02703
ob ,8,0.02703
om.,7,0.02365
m. ,7,0.02365
 Ro,7,0.02365
Rob,7,0.02365
 't,7,0.02365
't ,7,0.02365
and,7,0.02365
at ,6,0.02027
"d, ",6,0.02027
. H,6,0.02027
a m,5,0.01689
meê,5,0.01689
aat,5,0.01689
aa ,5,0.01689
 vo,5,0.01689
 Da,4,0.01351
laa,4,0.01351
t d,4,0.01351
rom,4,0.01351
 on,4,0.01351
lan,4,0.01351
"om,",3,0.01014
oor,3,0.01014
voo,3,0.01014
! ',3,0.01014
! D,3,0.01014
"m, ",3,0.01014
r s,3,0.01014
. R,3,0.01014
sla,3,0.01014
 sl,3,0.01014
ar ,3,0.01014
aar,3,0.01014
Daa,3,0.01014
or ,3,0.01014
