chars,Nombre d'apparitions,Frequence d'apparition
en ,61,0.08402
eve,34,0.04683
ver,25,0.03444
ers,24,0.03306
rs ,24,0.03306
"n, ",22,0.0303
 kl,20,0.02755
 gh,19,0.02617
ghe,19,0.02617
 de,19,0.02617
"en,",18,0.02479
de ,18,0.02479
er ,17,0.02342
eer,16,0.02204
et ,16,0.02204
"t, ",16,0.02204
 we,15,0.02066
wev,15,0.02066
 We,15,0.02066
Wev,15,0.02066
ere,14,0.01928
", D",13,0.01791
ck ,12,0.01653
 al,12,0.01653
kle,12,0.01653
aer,12,0.01653
n d,12,0.01653
ven,12,0.01653
 ee,11,0.01515
ren,11,0.01515
 en,10,0.01377
"s, ",10,0.01377
oet,10,0.01377
men,10,0.01377
"ts,",9,0.0124
den,9,0.0124
 De,9,0.0124
 va,9,0.0124
let,9,0.0124
ets,9,0.0124
s k,9,0.0124
kli,9,0.0124
 me,9,0.0124
t g,8,0.01102
hee,8,0.01102
e w,8,0.01102
", k",8,0.01102
lit,8,0.01102
its,8,0.01102
ts ,8,0.01102
