chars,Nombre d'apparitions,Frequence d'apparition
en ,28,0.07865
"n, ",14,0.03933
et ,12,0.03371
"en,",12,0.03371
an ,9,0.02528
de ,9,0.02528
aar,9,0.02528
ar ,9,0.02528
sch,8,0.02247
 de,8,0.02247
gen,8,0.02247
gy ,7,0.01966
je ,7,0.01966
t s,7,0.01966
agt,7,0.01966
e s,7,0.01966
 gy,7,0.01966
ten,7,0.01966
die,7,0.01966
nne,7,0.01966
inn,6,0.01685
at ,6,0.01685
nge,6,0.01685
ing,6,0.01685
oon,6,0.01685
ier,6,0.01685
een,6,0.01685
ig ,6,0.01685
't ,6,0.01685
te ,6,0.01685
 to,6,0.01685
 't,6,0.01685
gte,6,0.01685
uw ,6,0.01685
 uw,6,0.01685
 di,6,0.01685
ot ,6,0.01685
 En,5,0.01404
yn ,5,0.01404
 ge,5,0.01404
 Da,5,0.01404
 st,5,0.01404
En ,5,0.01404
al ,5,0.01404
er ,5,0.01404
 da,5,0.01404
t g,5,0.01404
 sc,5,0.01404
oor,5,0.01404
 sp,5,0.01404
