chars,Nombre d'apparitions,Frequence d'apparition
en ,19,0.05775
 u ,15,0.04559
"n, ",14,0.04255
an ,13,0.03951
et ,12,0.03647
der,9,0.02736
er ,9,0.02736
agt,9,0.02736
 he,8,0.02432
"en,",8,0.02432
t g,8,0.02432
yn ,8,0.02432
 da,8,0.02432
van,8,0.02432
gy ,7,0.02128
 gy,7,0.02128
", D",6,0.01824
at ,6,0.01824
 ge,6,0.01824
 my,6,0.01824
myn,6,0.01824
 va,6,0.01824
n m,6,0.01824
"t, ",6,0.01824
oor,5,0.0152
t d,5,0.0152
het,5,0.0152
 ve,5,0.0152
ie ,5,0.0152
n v,5,0.0152
dan,5,0.0152
t i,5,0.0152
ten,5,0.0152
erd,5,0.0152
oon,5,0.0152
sch,5,0.0152
 sc,5,0.0152
u s,5,0.0152
 st,5,0.0152
"in,",4,0.01216
Her,4,0.01216
 He,4,0.01216
Dat,4,0.01216
 Da,4,0.01216
oet,4,0.01216
min,4,0.01216
te ,4,0.01216
’t ,4,0.01216
 ’t,4,0.01216
rde,4,0.01216
