chars,Nombre d'apparitions,Frequence d'apparition
en ,13,0.05118
 da,9,0.03543
er ,8,0.0315
"n, ",7,0.02756
et ,7,0.02756
 u ,7,0.02756
 in,7,0.02756
in ,7,0.02756
 so,7,0.02756
ijn,7,0.02756
ver,6,0.02362
aet,6,0.02362
 he,6,0.02362
 ge,6,0.02362
 ve,6,0.02362
ch ,6,0.02362
"en,",6,0.02362
em ,5,0.01969
"t, ",5,0.01969
t g,5,0.01969
aer,5,0.01969
at ,5,0.01969
een,5,0.01969
n m,4,0.01575
my ,4,0.01575
soo,4,0.01575
 my,4,0.01575
ten,4,0.01575
 be,4,0.01575
aem,4,0.01575
jn ,4,0.01575
oet,4,0.01575
dat,4,0.01575
oo ,4,0.01575
t v,4,0.01575
an ,4,0.01575
dan,4,0.01575
 li,4,0.01575
rt ,4,0.01575
 di,4,0.01575
r u,4,0.01575
or ,4,0.01575
oor,4,0.01575
de ,4,0.01575
hy ,4,0.01575
 Ie,3,0.01181
Ies,3,0.01181
esu,3,0.01181
sus,3,0.01181
t d,3,0.01181
