chars,Nombre d'apparitions,Frequence d'apparition
"en,",37,0.06346
en ,37,0.06346
"n, ",37,0.06346
ele,31,0.05317
len,26,0.0446
 Do,25,0.04288
oel,25,0.04288
Doe,20,0.03431
", D",20,0.03431
et ,12,0.02058
er ,12,0.02058
 vr,11,0.01887
le ,10,0.01715
cke,10,0.01715
 de,9,0.01544
t d,9,0.01544
ht ,9,0.01544
tte,9,0.01544
ter,9,0.01544
ght,8,0.01372
 bl,8,0.01372
 da,8,0.01372
hie,8,0.01372
t w,8,0.01372
chu,8,0.01372
ten,8,0.01372
ijc,8,0.01372
lij,8,0.01372
n v,8,0.01372
een,8,0.01372
jck,8,0.01372
ckt,7,0.01201
aet,7,0.01201
utt,7,0.01201
hut,7,0.01201
 kr,7,0.01201
reu,7,0.01201
vre,7,0.01201
 wy,7,0.01201
wy ,7,0.01201
Sch,7,0.01201
 Sc,7,0.01201
sch,7,0.01201
an ,7,0.01201
 we,7,0.01201
ier,7,0.01201
ck ,6,0.01029
ees,6,0.01029
den,6,0.01029
 ed,6,0.01029
