chars,Nombre d'apparitions,Frequence d'apparition
 my,11,0.04015
my ,11,0.04015
ijn,10,0.0365
"t, ",9,0.03285
jn ,9,0.03285
el ,7,0.02555
ten,7,0.02555
en.,7,0.02555
n. ,7,0.02555
en ,7,0.02555
sch,6,0.0219
ls ,6,0.0219
eer,6,0.0219
t: ,6,0.0219
 zi,6,0.0219
n z,6,0.0219
oor,6,0.0219
 He,5,0.01825
 no,5,0.01825
an ,5,0.01825
ch ,5,0.01825
Mij,5,0.01825
 Mi,5,0.01825
 to,5,0.01825
er ,5,0.01825
 ve,5,0.01825
 do,5,0.01825
 ge,5,0.01825
ort,5,0.01825
iel,5,0.01825
zie,5,0.01825
 de,5,0.01825
 in,4,0.0146
ees,4,0.0146
de ,4,0.0146
t t,4,0.0146
n s,4,0.0146
t m,4,0.0146
omt,4,0.0146
Hee,4,0.0146
or ,4,0.0146
wer,4,0.0146
 we,4,0.0146
ste,4,0.0146
doo,4,0.0146
elt,4,0.0146
 da,4,0.0146
rt ,4,0.0146
 wo,4,0.0146
dt ,4,0.0146
