chars,Nombre d'apparitions,Frequence d'apparition
de ,28,0.04973
 de,28,0.04973
aan,23,0.04085
"n, ",21,0.0373
"uk,",19,0.03375
"k, ",19,0.03375
en ,18,0.03197
aar,18,0.03197
ar ,15,0.02664
er ,14,0.02487
e H,14,0.02487
Haa,13,0.02309
 Ha,13,0.02309
 En,12,0.02131
En ,12,0.02131
r a,12,0.02131
euk,12,0.02131
"en,",11,0.01954
naa,11,0.01954
", E",11,0.01954
len,10,0.01776
 kr,10,0.01776
"an,",10,0.01776
ena,10,0.01776
ole,10,0.01776
Moo,10,0.01776
 Mo,10,0.01776
ool,10,0.01776
an.,9,0.01599
n. ,9,0.01599
 tu,9,0.01599
tuk,9,0.01599
et ,8,0.01421
raa,8,0.01421
n d,8,0.01421
e M,8,0.01421
aid,7,0.01243
 ge,7,0.01243
ter,7,0.01243
 aa,7,0.01243
aai,7,0.01243
kra,7,0.01243
een,7,0.01243
 ee,6,0.01066
den,6,0.01066
 hy,6,0.01066
hy ,6,0.01066
. D,6,0.01066
lty,6,0.01066
tyd,6,0.01066
