chars,Nombre d'apparitions,Frequence d'apparition
en ,63,0.08738
"n, ",54,0.0749
"en,",52,0.07212
et ,33,0.04577
er ,24,0.03329
 we,19,0.02635
 en,18,0.02497
"t, ",17,0.02358
 he,16,0.02219
ijn,15,0.0208
 de,14,0.01942
uyt,13,0.01803
aen,13,0.01803
 't,13,0.01803
't ,13,0.01803
 si,13,0.01803
 Me,12,0.01664
den,12,0.01664
t s,12,0.01664
aer,12,0.01664
ven,12,0.01664
der,11,0.01526
een,11,0.01526
", D",11,0.01526
En ,11,0.01526
 En,11,0.01526
ren,11,0.01526
 bl,11,0.01526
", E",11,0.01526
n s,10,0.01387
 ae,10,0.01387
n ',10,0.01387
n h,9,0.01248
cht,9,0.01248
st ,9,0.01248
gen,9,0.01248
het,9,0.01248
de ,9,0.01248
e b,9,0.01248
"d, ",9,0.01248
in ,9,0.01248
 De,8,0.0111
 in,8,0.0111
ne ,8,0.0111
 gr,8,0.0111
lad,8,0.0111
sch,8,0.0111
tje,8,0.0111
ese,8,0.0111
sen,8,0.0111
