chars,Nombre d'apparitions,Frequence d'apparition
en ,18,0.08531
"n, ",8,0.03791
"en,",7,0.03318
 uw,6,0.02844
"t, ",6,0.02844
et ,6,0.02844
ten,6,0.02844
jn ,5,0.0237
gen,5,0.0237
ijn,5,0.0237
 ik,5,0.0237
 tr,5,0.0237
n. ,4,0.01896
lij,4,0.01896
den,4,0.01896
 ge,4,0.01896
zal,4,0.01896
 da,4,0.01896
 No,4,0.01896
 Da,4,0.01896
en.,4,0.01896
uw ,4,0.01896
 mi,4,0.01896
at ,4,0.01896
tre,4,0.01896
t g,4,0.01896
 st,4,0.01896
ost,3,0.01422
te ,3,0.01422
e t,3,0.01422
me ,3,0.01422
nne,3,0.01422
gte,3,0.01422
 li,3,0.01422
ver,3,0.01422
 En,3,0.01422
En ,3,0.01422
"rt,",3,0.01422
mij,3,0.01422
 ve,3,0.01422
n v,3,0.01422
 ga,3,0.01422
 me,3,0.01422
ik ,3,0.01422
 la,3,0.01422
e l,3,0.01422
"et,",3,0.01422
", D",3,0.01422
ar ,3,0.01422
 za,3,0.01422
