chars,Nombre d'apparitions,Frequence d'apparition
en ,45,0.06988
aan,28,0.04348
an ,25,0.03882
er ,19,0.0295
at ,16,0.02484
gaa,16,0.02484
 ga,15,0.02329
"n, ",15,0.02329
n. ,14,0.02174
ik ,14,0.02174
 ik,14,0.02174
ter,14,0.02174
een,14,0.02174
 he,13,0.02019
et ,13,0.02019
 zo,13,0.02019
 kl,13,0.02019
 te,13,0.02019
yn ,13,0.02019
 ge,13,0.02019
an.,13,0.02019
te ,12,0.01863
 my,12,0.01863
oet,12,0.01863
klo,12,0.01863
n z,12,0.01863
 Va,11,0.01708
ste,11,0.01708
e g,11,0.01708
myn,11,0.01708
oos,10,0.01553
daa,10,0.01553
ost,10,0.01553
loo,10,0.01553
in ,10,0.01553
 in,10,0.01553
ong,10,0.01553
aar,9,0.01398
ged,9,0.01398
og ,9,0.01398
 to,9,0.01398
heb,9,0.01398
ch ,9,0.01398
 ee,9,0.01398
oor,9,0.01398
ng ,9,0.01398
jon,9,0.01398
 jo,9,0.01398
zo ,9,0.01398
eda,9,0.01398
