chars,Nombre d'apparitions,Frequence d'apparition
en ,64,0.07339
ck ,38,0.04358
cht,31,0.03555
"t, ",29,0.03326
et ,27,0.03096
er ,27,0.03096
ijn,25,0.02867
jn ,24,0.02752
"n, ",22,0.02523
ick,22,0.02523
"en,",21,0.02408
uch,21,0.02408
 ic,21,0.02408
 he,20,0.02294
aer,19,0.02179
 vr,19,0.02179
 mi,18,0.02064
 ve,18,0.02064
ver,18,0.02064
vre,17,0.0195
n v,16,0.01835
 be,16,0.01835
den,15,0.0172
t v,15,0.0172
euc,15,0.0172
ten,14,0.01606
mij,14,0.01606
ch ,13,0.01491
 me,13,0.01491
 va,13,0.01491
reu,13,0.01491
 ge,13,0.01491
lij,12,0.01376
gh ,12,0.01376
 en,12,0.01376
 in,11,0.01261
lan,11,0.01261
met,11,0.01261
 't,11,0.01261
t. ,11,0.01261
n s,11,0.01261
ert,11,0.01261
 di,11,0.01261
hey,11,0.01261
 ! ,11,0.01261
een,11,0.01261
t d,11,0.01261
ht ,11,0.01261
ang,11,0.01261
"ht,",11,0.01261
