chars,Nombre d'apparitions,Frequence d'apparition
en ,44,0.0517
et ,15,0.01763
er ,15,0.01763
"n, ",15,0.01763
"en,",14,0.01645
 de,11,0.01293
"t, ",11,0.01293
oor,11,0.01293
n s,9,0.01058
nge,8,0.0094
den,8,0.0094
n d,8,0.0094
 so,8,0.0094
 me,8,0.0094
 ge,8,0.0094
cht,8,0.0094
de ,8,0.0094
 in,7,0.00823
oet,7,0.00823
", D",7,0.00823
 En,7,0.00823
ede,7,0.00823
ten,7,0.00823
der,7,0.00823
met,7,0.00823
s s,6,0.00705
ind,6,0.00705
ken,6,0.00705
cke,6,0.00705
soe,6,0.00705
 vo,6,0.00705
gen,6,0.00705
"ht,",6,0.00705
in ,6,0.00705
aer,6,0.00705
 ha,6,0.00705
 op,6,0.00705
 He,6,0.00705
ren,5,0.00588
ns ,5,0.00588
ons,5,0.00588
 on,5,0.00588
lij,5,0.00588
ndt,5,0.00588
aen,5,0.00588
 vr,5,0.00588
En ,5,0.00588
len,5,0.00588
eer,5,0.00588
n m,5,0.00588
 be,5,0.00588
or ,5,0.00588
 he,5,0.00588
rt ,5,0.00588
t h,5,0.00588
t d,5,0.00588
een,5,0.00588
n v,4,0.0047
oec,4,0.0047
 ga,4,0.0047
ore,4,0.0047
", E",4,0.0047
 en,4,0.0047
ing,4,0.0047
 Ki,4,0.0047
eck,4,0.0047
n a,4,0.0047
Kin,4,0.0047
"al,",4,0.0047
"l, ",4,0.0047
", I",4,0.0047
 In,4,0.0047
In ,4,0.0047
n g,4,0.0047
"e, ",4,0.0047
 Di,4,0.0047
"op,",4,0.0047
oon,4,0.0047
 sy,4,0.0047
hoo,4,0.0047
ele,4,0.0047
ers,4,0.0047
"p, ",4,0.0047
", H",4,0.0047
n h,4,0.0047
ste,4,0.0047
 do,4,0.0047
sy ,4,0.0047
voo,4,0.0047
 Go,4,0.0047
God,4,0.0047
odt,4,0.0047
dt ,4,0.0047
t. ,4,0.0047
sch,4,0.0047
 ho,3,0.00353
ver,3,0.00353
jen,3,0.00353
tje,3,0.00353
dtj,3,0.00353
roo,3,0.00353
t K,3,0.00353
het,3,0.00353
gae,3,0.00353
vre,3,0.00353
n e,3,0.00353
nde,3,0.00353
ach,3,0.00353
arm,3,0.00353
e b,3,0.00353
ley,3,0.00353
tte,3,0.00353
te ,3,0.00353
ijc,3,0.00353
jck,3,0.00353
s v,3,0.00353
ijn,3,0.00353
ijt,3,0.00353
bbe,3,0.00353
 da,3,0.00353
", W",3,0.00353
ebb,3,0.00353
", N",3,0.00353
 ee,3,0.00353
iel,3,0.00353
 Me,3,0.00353
Met,3,0.00353
rde,3,0.00353
rs ,3,0.00353
lt ,3,0.00353
har,3,0.00353
art,3,0.00353
t i,3,0.00353
n t,3,0.00353
hae,3,0.00353
ls ,3,0.00353
ges,3,0.00353
r v,3,0.00353
e d,3,0.00353
 sa,3,0.00353
cho,3,0.00353
one,3,0.00353
"ne,",3,0.00353
Die,3,0.00353
ie ,3,0.00353
ich,3,0.00353
r s,2,0.00235
och,2,0.00235
e l,2,0.00235
 sc,2,0.00235
ang,2,0.00235
Doo,2,0.00235
. D,2,0.00235
ht.,2,0.00235
gel,2,0.00235
Eng,2,0.00235
ete,2,0.00235
t e,2,0.00235
Hoo,2,0.00235
 th,2,0.00235
Heb,2,0.00235
ben,2,0.00235
y d,2,0.00235
n H,2,0.00235
r g,2,0.00235
t w,2,0.00235
 wo,2,0.00235
ort,2,0.00235
"a, ",2,0.00235
 Ho,2,0.00235
 vi,2,0.00235
 Do,2,0.00235
es ,2,0.00235
y v,2,0.00235
 Na,2,0.00235
 zi,2,0.00235
", M",2,0.00235
e H,2,0.00235
", o",2,0.00235
 Wi,2,0.00235
Wil,2,0.00235
ilt,2,0.00235
t n,2,0.00235
 ne,2,0.00235
ned,2,0.00235
wen,2,0.00235
Na ,2,0.00235
", S",2,0.00235
des,2,0.00235
els,2,0.00235
 li,2,0.00235
 Da,2,0.00235
at ,2,0.00235
doo,2,0.00235
tra,2,0.00235
 d',2,0.00235
Har,2,0.00235
ard,2,0.00235
s g,2,0.00235
 si,2,0.00235
