chars,Nombre d'apparitions,Frequence d'apparition
en ,26,0.08725
"n, ",17,0.05705
"en,",17,0.05705
ten,15,0.05034
et ,11,0.03691
 gh,8,0.02685
ere,8,0.02685
ren,8,0.02685
er ,7,0.02349
dt ,6,0.02013
 de,6,0.02013
cht,6,0.02013
ghe,6,0.02013
an ,6,0.02013
oet,5,0.01678
ck ,5,0.01678
ede,5,0.01678
 en,5,0.01678
 la,5,0.01678
 so,5,0.01678
t g,5,0.01678
t d,5,0.01678
uch,5,0.01678
 he,5,0.01678
ste,4,0.01342
men,4,0.01342
rme,4,0.01342
erm,4,0.01342
lle,4,0.01342
are,4,0.01342
nck,4,0.01342
", E",4,0.01342
 ko,4,0.01342
ate,4,0.01342
 ba,4,0.01342
hte,4,0.01342
wer,4,0.01342
 we,4,0.01342
der,4,0.01342
nde,4,0.01342
sch,4,0.01342
hee,4,0.01342
hy ,4,0.01342
el ,4,0.01342
 al,4,0.01342
n a,4,0.01342
her,4,0.01342
n h,3,0.01007
ert,3,0.01007
rte,3,0.01007
