chars,Nombre d'apparitions,Frequence d'apparition
eer,16,0.04301
ijn,16,0.04301
 mi,15,0.04032
mij,14,0.03763
jn ,14,0.03763
en ,12,0.03226
er ,11,0.02957
aer,11,0.02957
 we,10,0.02688
nde,9,0.02419
et ,8,0.02151
ero,8,0.02151
rom,8,0.02151
den,8,0.02151
ert,8,0.02151
lam,7,0.01882
ami,7,0.01882
mit,7,0.01882
ite,7,0.01882
rt ,7,0.01882
 be,7,0.01882
n m,7,0.01882
wee,7,0.01882
// ,6,0.01613
"e, ",6,0.01613
ula,6,0.01613
Sul,6,0.01613
 Su,6,0.01613
", S",6,0.01613
om ,6,0.01613
 //,6,0.01613
inn,6,0.01613
t m,6,0.01613
Kee,6,0.01613
 Ke,6,0.01613
nne,6,0.01613
"te,",5,0.01344
 ma,5,0.01344
emi,5,0.01344
bem,5,0.01344
ind,5,0.01344
min,5,0.01344
 he,5,0.01344
In ,5,0.01344
 In,5,0.01344
"n, ",5,0.01344
"en,",5,0.01344
 u ,5,0.01344
 gh,5,0.01344
mae,5,0.01344
