chars,Nombre d'apparitions,Frequence d'apparition
en ,25,0.0753
er ,14,0.04217
et ,13,0.03916
ijn,11,0.03313
"t, ",11,0.03313
", D",10,0.03012
ie ,10,0.03012
 he,8,0.0241
"n, ",8,0.0241
 di,8,0.0241
 br,7,0.02108
die,7,0.02108
aer,7,0.02108
n d,7,0.02108
ck ,7,0.02108
t v,7,0.02108
an ,7,0.02108
ran,6,0.01807
Die,6,0.01807
 De,6,0.01807
 my,6,0.01807
e m,6,0.01807
aen,6,0.01807
cht,6,0.01807
my ,5,0.01506
 do,5,0.01506
zij,5,0.01506
 zi,5,0.01506
 Di,5,0.01506
and,5,0.01506
De ,5,0.01506
ver,5,0.01506
 ve,5,0.01506
lij,5,0.01506
t. ,5,0.01506
oos,5,0.01506
bra,5,0.01506
den,5,0.01506
 de,5,0.01506
sch,5,0.01506
jck,5,0.01506
ijc,5,0.01506
t h,5,0.01506
het,4,0.01205
t g,4,0.01205
 ge,4,0.01205
 va,4,0.01205
van,4,0.01205
jn ,4,0.01205
"jn,",4,0.01205
