chars,Nombre d'apparitions,Frequence d'apparition
 my,10,0.05
en ,8,0.04
"t, ",8,0.04
yn ,8,0.04
myn,7,0.035
"n, ",7,0.035
oor,6,0.03
 do,5,0.025
doo,5,0.025
or ,5,0.025
"en,",5,0.025
er ,5,0.025
min,4,0.02
et ,4,0.02
rt ,4,0.02
ert,4,0.02
an ,4,0.02
r d,4,0.02
aar,4,0.02
der,3,0.015
 he,3,0.015
", W",3,0.015
laa,3,0.015
 ge,3,0.015
t m,3,0.015
in ,3,0.015
agt,3,0.015
aag,3,0.015
ik ,3,0.015
 ik,3,0.015
 To,3,0.015
", T",3,0.015
 ha,3,0.015
my ,3,0.015
 li,3,0.015
 mi,3,0.015
e m,3,0.015
de ,3,0.015
 de,3,0.015
ar ,3,0.015
jes,3,0.015
uw ,3,0.015
 uw,3,0.015
ven,3,0.015
eve,3,0.015
 le,3,0.015
 u ,3,0.015
gel,3,0.015
nge,3,0.015
 be,3,0.015
