chars,Nombre d'apparitions,Frequence d'apparition
en ,95,0.11323
"n, ",38,0.04529
ghe,36,0.04291
"en,",34,0.04052
er ,24,0.02861
et ,23,0.02741
ijn,23,0.02741
ns ,20,0.02384
 on,19,0.02265
 de,18,0.02145
n d,18,0.02145
nde,17,0.02026
den,17,0.02026
 gh,17,0.02026
ons,16,0.01907
 he,16,0.01907
aer,15,0.01788
jn ,15,0.01788
de ,15,0.01788
 en,14,0.01669
oor,14,0.01669
men,14,0.01669
 be,14,0.01669
hen,14,0.01669
hem,13,0.01549
 da,13,0.01549
ten,13,0.01549
 ve,13,0.01549
ver,12,0.0143
n s,12,0.0143
em ,12,0.0143
 vo,12,0.0143
der,12,0.0143
lij,12,0.0143
an ,12,0.0143
eer,12,0.0143
wy ,11,0.01311
 wy,11,0.01311
jck,11,0.01311
ijc,11,0.01311
ven,11,0.01311
een,10,0.01192
ete,10,0.01192
nie,10,0.01192
sij,10,0.01192
n v,10,0.01192
ck ,10,0.01192
or ,10,0.01192
oet,10,0.01192
"t, ",10,0.01192
