chars,Nombre d'apparitions,Frequence d'apparition
en ,25,0.06039
ijn,17,0.04106
ij ,15,0.03623
"n, ",14,0.03382
 mi,14,0.03382
mij,12,0.02899
"en,",12,0.02899
ven,11,0.02657
jn ,11,0.02657
 ge,11,0.02657
den,10,0.02415
 de,9,0.02174
 st,9,0.02174
eve,9,0.02174
an ,9,0.02174
 do,8,0.01932
een,8,0.01932
et ,8,0.01932
 le,8,0.01932
 he,8,0.01932
at ,8,0.01932
in ,7,0.01691
de ,7,0.01691
 uw,7,0.01691
loo,7,0.01691
er ,7,0.01691
ver,7,0.01691
 in,7,0.01691
 zi,7,0.01691
ood,7,0.01691
j d,7,0.01691
zij,7,0.01691
"t, ",6,0.01449
uw ,6,0.01449
t h,6,0.01449
cht,6,0.01449
 ve,6,0.01449
al ,6,0.01449
op ,6,0.01449
 op,6,0.01449
t o,6,0.01449
 be,6,0.01449
doo,6,0.01449
n g,5,0.01208
 ik,5,0.01208
n i,5,0.01208
ouw,5,0.01208
euw,5,0.01208
 't,5,0.01208
't ,5,0.01208
