chars,Nombre d'apparitions,Frequence d'apparition
en ,24,0.05184
 ge,22,0.04752
"t, ",21,0.04536
aar,17,0.03672
een,15,0.0324
 he,14,0.03024
et ,14,0.03024
 't,11,0.02376
ar ,11,0.02376
nt ,11,0.02376
aan,10,0.0216
sch,10,0.0216
t z,10,0.0216
't ,10,0.0216
"n, ",10,0.0216
er ,10,0.0216
at ,9,0.01944
 ve,9,0.01944
eer,9,0.01944
an ,9,0.01944
t. ,9,0.01944
it ,9,0.01944
yn ,8,0.01728
iet,8,0.01728
st ,8,0.01728
hy ,8,0.01728
t h,8,0.01728
 hy,8,0.01728
 aa,7,0.01512
 on,7,0.01512
ien,7,0.01512
ste,7,0.01512
 me,7,0.01512
ers,7,0.01512
 ee,7,0.01512
ls ,7,0.01512
 en,7,0.01512
laa,6,0.01296
 zi,6,0.01296
nie,6,0.01296
raa,6,0.01296
 st,6,0.01296
aat,6,0.01296
 wo,6,0.01296
gel,6,0.01296
ent,6,0.01296
ch ,6,0.01296
 vr,6,0.01296
is ,6,0.01296
 di,6,0.01296
