chars,Nombre d'apparitions,Frequence d'apparition
en ,9,0.02326
ij ,7,0.01809
 ik,6,0.0155
ik ,6,0.0155
er ,5,0.01292
 zi,5,0.01292
 mi,5,0.01292
mij,5,0.01292
ar ,4,0.01034
Uw ,4,0.01034
 Uw,4,0.01034
"n, ",4,0.01034
aar,4,0.01034
 zo,4,0.01034
haa,4,0.01034
eve,4,0.01034
lie,4,0.01034
 li,4,0.01034
rde,3,0.00775
e i,3,0.00775
de ,3,0.00775
an ,3,0.00775
n l,3,0.00775
lee,3,0.00775
 le,3,0.00775
der,3,0.00775
 Da,3,0.00775
"en,",3,0.00775
 ve,3,0.00775
it ,3,0.00775
e v,3,0.00775
t g,3,0.00775
ier,3,0.00775
ve ,3,0.00775
iev,3,0.00775
", D",3,0.00775
ch!,2,0.00517
 He,2,0.00517
we ,2,0.00517
e H,2,0.00517
 Ac,2,0.00517
Her,2,0.00517
erd,2,0.00517
ouw,2,0.00517
uwe,2,0.00517
 ha,2,0.00517
rou,2,0.00517
tro,2,0.00517
 tr,2,0.00517
k h,2,0.00517
el ,2,0.00517
ust,2,0.00517
 Be,2,0.00517
jn ,2,0.00517
Ach,2,0.00517
efd,2,0.00517
h! ,2,0.00517
 Gi,2,0.00517
 en,2,0.00517
fde,2,0.00517
n! ,2,0.00517
eef,2,0.00517
Dan,2,0.00517
eer,2,0.00517
k d,2,0.00517
iet,2,0.00517
w l,2,0.00517
oor,2,0.00517
"j, ",2,0.00517
"ij,",2,0.00517
 ee,2,0.00517
jk ,2,0.00517
ijk,2,0.00517
lij,2,0.00517
Gij,2,0.00517
ijn,2,0.00517
 Ge,2,0.00517
aan,2,0.00517
eek,2,0.00517
 st,2,0.00517
Hie,2,0.00517
 Hi,2,0.00517
. H,2,0.00517
oed,2,0.00517
't ,2,0.00517
 't,2,0.00517
 is,2,0.00517
! h,2,0.00517
s! ,2,0.00517
pje,2,0.00517
apj,2,0.00517
aap,2,0.00517
cha,2,0.00517
Sch,2,0.00517
 Sc,2,0.00517
! l,2,0.00517
ste,2,0.00517
is ,2,0.00517
een,2,0.00517
n. ,2,0.00517
zon,2,0.00517
zij,2,0.00517
t i,2,0.00517
zie,2,0.00517
naa,2,0.00517
 na,2,0.00517
ken,2,0.00517
r k,2,0.00517
j m,2,0.00517
in.,2,0.00517
je ,2,0.00517
n i,2,0.00517
n b,2,0.00517
 be,2,0.00517
loe,2,0.00517
 di,2,0.00517
dit,2,0.00517
jen,1,0.00258
gij,1,0.00258
 gi,1,0.00258
nt ,1,0.00258
unt,1,0.00258
j d,1,0.00258
kun,1,0.00258
 ku,1,0.00258
 in,1,0.00258
vel,1,0.00258
dje,1,0.00258
ldj,1,0.00258
eld,1,0.00258
t v,1,0.00258
t d,1,0.00258
eit,1,0.00258
oei,1,0.00258
 dr,1,0.00258
vlo,1,0.00258
 of,1,0.00258
dri,1,0.00258
. A,1,0.00258
kje,1,0.00258
s o,1,0.00258
! ',1,0.00258
e! ,1,0.00258
ie!,1,0.00258
i z,1,0.00258
Ai ,1,0.00258
 Ai,1,0.00258
zin,1,0.00258
rin,1,0.00258
' z,1,0.00258
w' ,1,0.00258
uw',1,0.00258
 uw,1,0.00258
r u,1,0.00258
n n,1,0.00258
nke,1,0.00258
ink,1,0.00258
 vl,1,0.00258
gee,1,0.00258
ekj,1,0.00258
ekt,1,0.00258
r s,1,0.00258
d. ,1,0.00258
ed.,1,0.00258
goe,1,0.00258
 go,1,0.00258
s ',1,0.00258
r i,1,0.00258
hie,1,0.00258
 hi,1,0.00258
es!,1,0.00258
jes,1,0.00258
e S,1,0.00258
t! ,1,0.00258
mt!,1,0.00258
omt,1,0.00258
Kom,1,0.00258
 Ko,1,0.00258
tee,1,0.00258
kt ,1,0.00258
bee,1,0.00258
 ge,1,0.00258
Een,1,0.00258
 Ee,1,0.00258
; E,1,0.00258
d; ,1,0.00258
ed;,1,0.00258
glo,1,0.00258
egl,1,0.00258
neg,1,0.00258
nne,1,0.00258
onn,1,0.00258
e z,1,0.00258
te ,1,0.00258
ete,1,0.00258
eet,1,0.00258
hee,1,0.00258
 he,1,0.00258
n h,1,0.00258
of ,1,0.00258
