chars,Nombre d'apparitions,Frequence d'apparition
iet,9,0.04478
et ,7,0.03483
 ni,6,0.02985
en ,6,0.02985
er ,6,0.02985
ond,6,0.02985
nde,6,0.02985
der,6,0.02985
 't,6,0.02985
't ,6,0.02985
rs ,5,0.02488
 en,5,0.02488
s z,5,0.02488
de ,5,0.02488
ers,5,0.02488
nie,5,0.02488
 al,4,0.0199
t. ,4,0.0199
aer,4,0.0199
"t, ",4,0.0199
an ,4,0.0199
 zi,4,0.0199
zie,4,0.0199
sch,4,0.0199
s d,4,0.0199
"d, ",4,0.0199
ind,4,0.0199
ter,4,0.0199
 Wa,4,0.0199
 de,4,0.0199
 wo,3,0.01493
ge ,3,0.01493
. W,3,0.01493
 ge,3,0.01493
 Da,3,0.01493
won,3,0.01493
t a,3,0.01493
ch ,3,0.01493
nsc,3,0.01493
ens,3,0.01493
ste,3,0.01493
Was,2,0.00995
as ,2,0.00995
ns ,2,0.00995
 st,2,0.00995
erf,2,0.00995
rfl,2,0.00995
fly,2,0.00995
lyk,2,0.00995
yk ,2,0.00995
