chars,Nombre d'apparitions,Frequence d'apparition
en ,23,0.04609
yn ,23,0.04609
een,19,0.03808
 my,19,0.03808
 he,17,0.03407
"n, ",15,0.03006
myn,15,0.03006
"t, ",14,0.02806
aar,13,0.02605
et ,11,0.02204
 li,11,0.02204
lie,11,0.02204
ief,11,0.02204
"d, ",11,0.02204
 ô ,10,0.02004
 u ,10,0.02004
de ,10,0.02004
at ,10,0.02004
min,9,0.01804
hee,9,0.01804
 we,9,0.01804
 en,9,0.01804
je ,9,0.01804
n l,8,0.01603
ik ,8,0.01603
 ik,8,0.01603
 da,8,0.01603
Ik ,8,0.01603
 Ik,8,0.01603
"en,",8,0.01603
an ,8,0.01603
er ,8,0.01603
oor,8,0.01603
n s,8,0.01603
 ge,8,0.01603
 zy,8,0.01603
eer,8,0.01603
 mi,8,0.01603
t v,8,0.01603
ouw,7,0.01403
 al,7,0.01403
ver,7,0.01403
or ,7,0.01403
rou,7,0.01403
n z,7,0.01403
sch,7,0.01403
in ,6,0.01202
efd,6,0.01202
fde,6,0.01202
 zo,6,0.01202
