chars,Nombre d'apparitions,Frequence d'apparition
en ,39,0.07544
"n, ",29,0.05609
"en,",25,0.04836
et ,22,0.04255
de ,21,0.04062
 de,21,0.04062
 he,15,0.02901
", D",14,0.02708
oor,13,0.02515
iet,12,0.02321
het,12,0.02321
aen,12,0.02321
"t, ",12,0.02321
ghe,12,0.02321
n d,11,0.02128
er ,11,0.02128
or ,11,0.02128
 en,10,0.01934
egh,10,0.01934
den,9,0.01741
ght,9,0.01741
rae,8,0.01547
hen,8,0.01547
ruy,8,0.01547
cht,7,0.01354
", e",7,0.01354
"ht,",7,0.01354
ls ,7,0.01354
r h,7,0.01354
aer,7,0.01354
t s,7,0.01354
 se,7,0.01354
ren,7,0.01354
oeg,6,0.01161
ach,6,0.01161
rac,6,0.01161
uys,6,0.01161
 kr,6,0.01161
 is,6,0.01161
", S",6,0.01161
ers,6,0.01161
 Di,6,0.01161
ere,6,0.01161
Doo,6,0.01161
 Do,6,0.01161
 ve,6,0.01161
eer,6,0.01161
lle,6,0.01161
n s,5,0.00967
see,5,0.00967
