chars,Nombre d'apparitions,Frequence d'apparition
en ,18,0.06102
aar,14,0.04746
ij ,11,0.03729
"en,",10,0.0339
"n, ",10,0.0339
et ,10,0.0339
 wi,9,0.03051
art,8,0.02712
"t, ",8,0.02712
ten,8,0.02712
 de,8,0.02712
de ,7,0.02373
een,7,0.02373
wij,7,0.02373
 on,7,0.02373
at ,6,0.02034
ons,6,0.02034
ns ,6,0.02034
 ge,5,0.01695
 ta,5,0.01695
an ,5,0.01695
taa,5,0.01695
 is,5,0.01695
ete,5,0.01695
j h,5,0.01695
 da,5,0.01695
ar ,5,0.01695
 ni,4,0.01356
is ,4,0.01356
gee,4,0.01356
ien,4,0.01356
st ,4,0.01356
t z,4,0.01356
", D",4,0.01356
len,4,0.01356
iet,4,0.01356
nie,4,0.01356
oe ,4,0.01356
er ,4,0.01356
", H",4,0.01356
 ve,4,0.01356
n! ,4,0.01356
en!,4,0.01356
 he,4,0.01356
kom,4,0.01356
 ha,4,0.01356
t w,4,0.01356
dat,4,0.01356
 Ee,3,0.01017
Een,3,0.01017
