chars,Nombre d'apparitions,Frequence d'apparition
en ,37,0.08447
n s,17,0.03881
ck ,16,0.03653
ver,13,0.02968
 gh,13,0.02968
er ,13,0.02968
ijn,12,0.0274
cht,12,0.0274
"t, ",11,0.02511
ch ,9,0.02055
"n, ",9,0.02055
 so,9,0.02055
 my,9,0.02055
jn ,9,0.02055
een,9,0.02055
ghe,9,0.02055
hy ,8,0.01826
 be,8,0.01826
ert,8,0.01826
 Ic,8,0.01826
Ick,8,0.01826
och,8,0.01826
ht ,8,0.01826
 en,8,0.01826
t. ,7,0.01598
 ve,7,0.01598
yn ,7,0.01598
et ,7,0.01598
 da,7,0.01598
est,7,0.01598
", D",7,0.01598
t e,7,0.01598
ghy,7,0.01598
sch,7,0.01598
 ee,7,0.01598
 he,6,0.0137
nde,6,0.0137
", I",6,0.0137
an ,6,0.0137
ees,6,0.0137
"en,",6,0.0137
myn,6,0.0137
aer,6,0.0137
t i,6,0.0137
 wa,6,0.0137
 to,6,0.0137
 mi,6,0.0137
t g,6,0.0137
at ,6,0.0137
de ,6,0.0137
