chars,Nombre d'apparitions,Frequence d'apparition
en ,36,0.0878
er ,20,0.04878
et ,18,0.0439
aer,15,0.03659
 de,13,0.03171
eer,11,0.02683
t h,11,0.02683
den,10,0.02439
an ,10,0.02439
"n, ",10,0.02439
 he,10,0.02439
"t, ",9,0.02195
"en,",9,0.02195
de ,9,0.02195
ert,8,0.01951
ch ,8,0.01951
 da,8,0.01951
 ee,7,0.01707
jn ,7,0.01707
n d,7,0.01707
r s,7,0.01707
ijn,7,0.01707
t s,7,0.01707
 He,7,0.01707
oor,7,0.01707
ich,7,0.01707
 ha,7,0.01707
ver,6,0.01463
 so,6,0.01463
der,6,0.01463
nde,6,0.01463
nen,6,0.01463
 Da,6,0.01463
oud,6,0.01463
ghe,6,0.01463
 ve,6,0.01463
odt,6,0.01463
el ,5,0.0122
t d,5,0.0122
 me,5,0.0122
", H",5,0.0122
ood,5,0.0122
te ,5,0.0122
n v,5,0.0122
", D",5,0.0122
sy ,5,0.0122
 sy,5,0.0122
ck ,5,0.0122
dt ,5,0.0122
n H,5,0.0122
