chars,Nombre d'apparitions,Frequence d'apparition
en ,46,0.1036
et ,16,0.03604
ijn,16,0.03604
er ,15,0.03378
 mi,12,0.02703
mij,12,0.02703
 he,11,0.02477
 on,11,0.02477
den,11,0.02477
ck ,10,0.02252
eer,10,0.02252
nde,9,0.02027
de ,9,0.02027
ten,9,0.02027
 de,9,0.02027
der,8,0.01802
ons,8,0.01802
ver,8,0.01802
n m,8,0.01802
 ge,8,0.01802
ant,8,0.01802
ch ,8,0.01802
 ve,8,0.01802
jne,8,0.01802
n g,7,0.01577
 me,7,0.01577
al ,7,0.01577
aer,7,0.01577
n. ,7,0.01577
t. ,7,0.01577
 be,7,0.01577
 sa,7,0.01577
cht,7,0.01577
yt ,7,0.01577
jn ,7,0.01577
 en,7,0.01577
ns ,6,0.01351
t o,6,0.01351
ot ,6,0.01351
sal,6,0.01351
 He,6,0.01351
en.,6,0.01351
oet,6,0.01351
"t, ",6,0.01351
n s,6,0.01351
hey,6,0.01351
 u ,6,0.01351
ere,6,0.01351
 Go,5,0.01126
n h,5,0.01126
