chars,Nombre d'apparitions,Frequence d'apparition
en ,32,0.10774
 de,11,0.03704
den,10,0.03367
't ,10,0.03367
 't,9,0.0303
 be,8,0.02694
"n, ",8,0.02694
de ,7,0.02357
 en,7,0.02357
"en,",7,0.02357
er ,7,0.02357
ie ,7,0.02357
gen,6,0.0202
ruy,6,0.0202
uys,6,0.0202
 me,6,0.0202
 ve,6,0.0202
ver,6,0.0202
 di,6,0.0202
t d,5,0.01684
Kru,5,0.01684
 Kr,5,0.01684
eyt,5,0.01684
 dr,5,0.01684
ys ,5,0.01684
aer,5,0.01684
e d,5,0.01684
die,5,0.01684
et ,5,0.01684
t. ,4,0.01347
t K,4,0.01347
ijn,4,0.01347
cht,4,0.01347
t v,4,0.01347
n d,4,0.01347
lle,4,0.01347
 ge,4,0.01347
ck ,4,0.01347
sen,4,0.01347
dt ,4,0.01347
sch,4,0.01347
in ,4,0.01347
 in,4,0.01347
ste,4,0.01347
igh,4,0.01347
n b,4,0.01347
age,4,0.01347
 Go,4,0.01347
ede,3,0.0101
dag,3,0.0101
