chars,Nombre d'apparitions,Frequence d'apparition
en ,39,0.10803
er ,20,0.0554
"n, ",12,0.03324
ren,11,0.03047
 de,9,0.02493
 he,9,0.02493
 al,9,0.02493
aer,9,0.02493
 me,8,0.02216
 va,8,0.02216
"en,",8,0.02216
gen,8,0.02216
van,8,0.02216
de ,8,0.02216
 hy,7,0.01939
hy ,7,0.01939
 ge,7,0.01939
 da,7,0.01939
n m,6,0.01662
den,6,0.01662
der,6,0.01662
ven,6,0.01662
an ,6,0.01662
n s,6,0.01662
 to,6,0.01662
n t,6,0.01662
al ,6,0.01662
 we,6,0.01662
 ha,6,0.01662
et ,5,0.01385
 wa,5,0.01385
en.,5,0.01385
cht,5,0.01385
lan,5,0.01385
 la,5,0.01385
eer,5,0.01385
", d",5,0.01385
 sy,5,0.01385
", s",5,0.01385
 ve,5,0.01385
n d,5,0.01385
ore,5,0.01385
 ee,5,0.01385
 wi,5,0.01385
nge,5,0.01385
", h",5,0.01385
ver,4,0.01108
hae,4,0.01108
gev,4,0.01108
ang,4,0.01108
