chars,Nombre d'apparitions,Frequence d'apparition
"t, ",21,0.06325
en ,17,0.0512
er ,13,0.03916
ck ,10,0.03012
eyd,9,0.02711
ydt,9,0.02711
 't,9,0.02711
't ,9,0.02711
n: ,8,0.0241
 yd,8,0.0241
hey,8,0.0241
en:,8,0.0241
ver,8,0.0241
 ve,8,0.0241
del,7,0.02108
yde,6,0.01807
is ,6,0.01807
der,6,0.01807
cht,6,0.01807
nde,6,0.01807
 is,6,0.01807
ch ,6,0.01807
ijn,6,0.01807
sch,6,0.01807
at ,6,0.01807
et ,6,0.01807
 me,6,0.01807
"et,",5,0.01506
t i,5,0.01506
 wi,5,0.01506
 oo,5,0.01506
 en,5,0.01506
s a,5,0.01506
ich,5,0.01506
de ,5,0.01506
 de,5,0.01506
"dt,",5,0.01506
 wa,5,0.01506
 da,5,0.01506
", d",5,0.01506
En ,5,0.01506
 En,5,0.01506
t v,5,0.01506
eve,4,0.01205
ven,4,0.01205
"n, ",4,0.01205
 ho,4,0.01205
dat,4,0.01205
 al,4,0.01205
elh,4,0.01205
