chars,Nombre d'apparitions,Frequence d'apparition
en ,81,0.08359
"t, ",40,0.04128
de ,39,0.04025
 en,34,0.03509
 de,30,0.03096
ede,27,0.02786
der,25,0.0258
gen,24,0.02477
and,24,0.02477
an ,23,0.02374
 Vr,23,0.02374
Vre,22,0.0227
at ,22,0.0227
 ge,21,0.02167
er ,20,0.02064
"n, ",20,0.02064
et ,19,0.01961
den,19,0.01961
 he,18,0.01858
ndt,18,0.01858
dt ,18,0.01858
 Go,17,0.01754
", e",17,0.01754
n z,17,0.01754
God,16,0.01651
en.,15,0.01548
n. ,15,0.01548
 va,15,0.01548
 zo,15,0.01548
van,14,0.01445
sch,14,0.01445
"en,",14,0.01445
t d,14,0.01445
aar,14,0.01445
 Da,14,0.01445
red,14,0.01445
 zi,14,0.01445
een,13,0.01342
’t ,13,0.01342
 ’t,13,0.01342
ren,13,0.01342
 ee,13,0.01342
ten,13,0.01342
ft ,13,0.01342
ree,12,0.01238
hey,12,0.01238
 da,12,0.01238
ver,12,0.01238
die,12,0.01238
ie ,12,0.01238
