chars,Nombre d'apparitions,Frequence d'apparition
en ,15,0.06024
 on,12,0.04819
er ,11,0.04418
ons,10,0.04016
ns ,9,0.03614
 ge,9,0.03614
 al,8,0.03213
"t, ",8,0.03213
et ,7,0.02811
ver,6,0.0241
t. ,6,0.0241
 ha,5,0.02008
ers,5,0.02008
ijt,5,0.02008
t o,5,0.02008
 di,5,0.02008
den,5,0.02008
nd ,5,0.02008
ck ,5,0.02008
 ov,4,0.01606
die,4,0.01606
cht,4,0.01606
ach,4,0.01606
str,4,0.01606
 he,4,0.01606
ove,4,0.01606
 st,4,0.01606
 wa,4,0.01606
al ,4,0.01606
aen,4,0.01606
aer,4,0.01606
 de,4,0.01606
end,4,0.01606
n s,4,0.01606
ges,3,0.01205
t w,3,0.01205
 te,3,0.01205
s t,3,0.01205
n a,3,0.01205
aec,3,0.01205
est,3,0.01205
t d,3,0.01205
 He,3,0.01205
ad ,3,0.01205
ont,3,0.01205
 en,3,0.01205
eck,3,0.01205
ree,3,0.01205
el ,3,0.01205
s a,3,0.01205
