chars,Nombre d'apparitions,Frequence d'apparition
en ,39,0.08478
aar,20,0.04348
ar ,19,0.0413
 zy,18,0.03913
yn ,15,0.03261
et ,14,0.03043
 Da,11,0.02391
er ,11,0.02391
n z,11,0.02391
der,11,0.02391
", D",10,0.02174
"n, ",10,0.02174
de ,10,0.02174
nne,9,0.01957
yde,9,0.01957
 zo,9,0.01957
te ,8,0.01739
 Ha,8,0.01739
Daa,8,0.01739
 he,8,0.01739
 me,8,0.01739
myn,8,0.01739
zyn,8,0.01739
gen,8,0.01739
den,8,0.01739
 my,8,0.01739
rde,7,0.01522
zy ,7,0.01522
ust,7,0.01522
je ,7,0.01522
y z,7,0.01522
ard,7,0.01522
"t, ",7,0.01522
een,7,0.01522
"en,",7,0.01522
Har,7,0.01522
oet,6,0.01304
rin,6,0.01304
 ee,6,0.01304
n e,6,0.01304
aan,6,0.01304
es ,6,0.01304
 Ik,6,0.01304
zoe,6,0.01304
Ik ,6,0.01304
het,6,0.01304
ik ,6,0.01304
 ik,6,0.01304
al ,6,0.01304
inn,6,0.01304
