chars,Nombre d'apparitions,Frequence d'apparition
en ,63,0.08642
"n, ",45,0.06173
"en,",43,0.05898
er ,33,0.04527
ghe,27,0.03704
aer,20,0.02743
et ,19,0.02606
ten,18,0.02469
den,18,0.02469
 gh,17,0.02332
hy ,17,0.02332
"t, ",16,0.02195
t h,16,0.02195
ijn,16,0.02195
hen,15,0.02058
eer,15,0.02058
 he,13,0.01783
t g,12,0.01646
 Go,12,0.01646
God,12,0.01646
oor,12,0.01646
", D",12,0.01646
ste,11,0.01509
 wi,11,0.01509
 ve,11,0.01509
ver,10,0.01372
 ha,10,0.01372
nt ,10,0.01372
jn ,10,0.01372
 de,10,0.01372
wil,10,0.01372
 Da,10,0.01372
 te,10,0.01372
ert,9,0.01235
lt ,9,0.01235
ant,9,0.01235
ie ,9,0.01235
n h,9,0.01235
ck ,9,0.01235
sch,9,0.01235
cht,9,0.01235
ist,9,0.01235
 in,8,0.01097
te ,8,0.01097
 le,8,0.01097
n v,8,0.01097
", S",8,0.01097
n s,8,0.01097
", W",8,0.01097
dt ,8,0.01097
