chars,Nombre d'apparitions,Frequence d'apparition
en ,61,0.09683
"n, ",32,0.05079
"en,",31,0.04921
aar,22,0.03492
 on,18,0.02857
 me,18,0.02857
 en,18,0.02857
et ,16,0.0254
den,15,0.02381
 zi,14,0.02222
't ,13,0.02063
ns ,13,0.02063
ar ,13,0.02063
 't,13,0.02063
ijn,13,0.02063
er ,13,0.02063
zij,12,0.01905
jn ,12,0.01905
at ,12,0.01905
 st,11,0.01746
der,11,0.01746
gen,11,0.01746
eer,10,0.01587
ijk,10,0.01587
ede,10,0.01587
 al,10,0.01587
an ,10,0.01587
ons,10,0.01587
 in,9,0.01429
sch,9,0.01429
ver,9,0.01429
 vo,8,0.0127
 uw,8,0.0127
nd ,8,0.0127
len,8,0.0127
uw ,8,0.0127
oed,8,0.0127
met,8,0.0127
mee,8,0.0127
ten,8,0.0127
n v,8,0.0127
nde,8,0.0127
and,8,0.0127
in ,8,0.0127
 he,8,0.0127
ot ,8,0.0127
de ,8,0.0127
or ,8,0.0127
oor,8,0.0127
 do,7,0.01111
