chars,Nombre d'apparitions,Frequence d'apparition
en ,47,0.11325
et ,15,0.03614
 de,15,0.03614
den,15,0.03614
een,15,0.03614
 he,14,0.03373
nt ,12,0.02892
"n, ",11,0.02651
ht ,10,0.0241
er ,9,0.02169
"en,",9,0.02169
de ,8,0.01928
 ee,8,0.01928
 va,8,0.01928
an ,8,0.01928
n d,8,0.01928
 in,7,0.01687
t g,7,0.01687
in ,7,0.01687
 u ,7,0.01687
hee,7,0.01687
t v,7,0.01687
 Wa,7,0.01687
at ,6,0.01446
het,6,0.01446
ren,6,0.01446
t i,6,0.01446
't ,6,0.01446
 't,6,0.01446
n. ,6,0.01446
en.,6,0.01446
van,6,0.01446
Wan,6,0.01446
t h,6,0.01446
ent,6,0.01446
n e,6,0.01446
ede,6,0.01446
ant,6,0.01446
ght,6,0.01446
 ge,6,0.01446
gen,6,0.01446
"t, ",6,0.01446
t u,5,0.01205
 En,5,0.01205
En ,5,0.01205
nie,5,0.01205
ers,5,0.01205
ste,5,0.01205
ver,5,0.01205
t d,5,0.01205
