chars,Nombre d'apparitions,Frequence d'apparition
en ,44,0.08494
een,17,0.03282
n: ,16,0.03089
den,15,0.02896
ijn,13,0.0251
", e",13,0.0251
en:,13,0.0251
 ge,13,0.0251
"t, ",12,0.02317
oor,12,0.02317
 ik,12,0.02317
 en,12,0.02317
jn ,12,0.02317
"n, ",12,0.02317
nde,11,0.02124
n d,11,0.02124
 de,10,0.01931
ik ,10,0.01931
 Ik,10,0.01931
 da,10,0.01931
an ,10,0.01931
aar,9,0.01737
et ,9,0.01737
 Ge,9,0.01737
Ik ,9,0.01737
"d, ",9,0.01737
and,9,0.01737
"en,",9,0.01737
n s,9,0.01737
Gee,8,0.01544
or ,8,0.01544
der,8,0.01544
En ,8,0.01544
 En,8,0.01544
ond,8,0.01544
t m,8,0.01544
mij,8,0.01544
 So,8,0.01544
ste,8,0.01544
", D",8,0.01544
 zi,7,0.01351
sch,7,0.01351
So ,7,0.01351
 mi,7,0.01351
 vo,7,0.01351
cht,7,0.01351
gen,7,0.01351
 on,7,0.01351
"r, ",7,0.01351
"s, ",7,0.01351
